,Artist,Position,Streams,Track Name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
54,MC Du Black,55,1129004,Gaiola É o Troco,0.42,https://api.spotify.com/v1/audio-analysis/3Uq45ipGutypFPmETfaoaH,0.722,187246,0.84,3Uq45ipGutypFPmETfaoaH,0.0,10,0.112,-3.24,0,0.0785,150.108,4,https://api.spotify.com/v1/tracks/3Uq45ipGutypFPmETfaoaH,audio_features,spotify:track:3Uq45ipGutypFPmETfaoaH,0.851
55,Avine Vinny,56,1128044,Volta Vai (feat. Simone & Simaria) - Ao Vivo,0.0677,https://api.spotify.com/v1/audio-analysis/76A0QqpRJQwn3NCqqlNlqi,0.569,203495,0.908,76A0QqpRJQwn3NCqqlNlqi,0.0,0,0.743,-2.477,0,0.0512,130.142,4,https://api.spotify.com/v1/tracks/76A0QqpRJQwn3NCqqlNlqi,audio_features,spotify:track:76A0QqpRJQwn3NCqqlNlqi,0.526
56,Lucas Lucco,57,1123243,Posto 24h (feat. Wesley Safadão) - Ao Vivo,0.169,https://api.spotify.com/v1/audio-analysis/3mNmUjoDHYDYj08IaRPtg0,0.703,153374,0.929,3mNmUjoDHYDYj08IaRPtg0,0.0,3,0.396,-4.021,0,0.0338,126.998,4,https://api.spotify.com/v1/tracks/3mNmUjoDHYDYj08IaRPtg0,audio_features,spotify:track:3mNmUjoDHYDYj08IaRPtg0,0.626
57,Marília Mendonça,58,1123090,Apaixonadinha - Ao Vivo,0.216,https://api.spotify.com/v1/audio-analysis/0rUL7vUZmCKxB0gS83W3aM,0.663,180921,0.771,0rUL7vUZmCKxB0gS83W3aM,0.0,0,0.713,-4.665,1,0.206,166.026,4,https://api.spotify.com/v1/tracks/0rUL7vUZmCKxB0gS83W3aM,audio_features,spotify:track:0rUL7vUZmCKxB0gS83W3aM,0.778
58,Ariana Grande,59,1110025,7 rings,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327
59,Sorriso Maroto,60,1108687,50 Vezes - Ao Vivo,0.822,https://api.spotify.com/v1/audio-analysis/01wavOnjFBNgdMWBFYIAP4,0.557,184107,0.657,01wavOnjFBNgdMWBFYIAP4,1.54e-06,7,0.952,-6.428,1,0.0277,147.872,4,https://api.spotify.com/v1/tracks/01wavOnjFBNgdMWBFYIAP4,audio_features,spotify:track:01wavOnjFBNgdMWBFYIAP4,0.574
60,Luísa Sonza,61,1106573,Garupa,0.175,https://api.spotify.com/v1/audio-analysis/1HEr5uCRyuuLlVCOB1RiTE,0.785,128067,0.76,1HEr5uCRyuuLlVCOB1RiTE,6.25e-05,6,0.169,-4.168,0,0.0438,101.964,4,https://api.spotify.com/v1/tracks/1HEr5uCRyuuLlVCOB1RiTE,audio_features,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,0.498
61,MEDUZA,62,1085650,Piece Of Your Heart,0.0404,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,0.677,152913,0.744,1DFD5Fotzgn6yYXkYsKiGs,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,audio_features,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,0.631
62,Sam Smith,63,1083073,How Do You Sleep?,0.153,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,0.477,202205,0.682,6b2RcmUt1g9N9mQ3CbjX2Y,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,audio_features,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,0.345
63,Melim,64,1060785,Ouvi Dizer,0.0745,https://api.spotify.com/v1/audio-analysis/1qCLx3nX25NuhfPjM5E1qV,0.641,210889,0.614,1qCLx3nX25NuhfPjM5E1qV,0.0,7,0.093,-7.847,1,0.0532,81.011,4,https://api.spotify.com/v1/tracks/1qCLx3nX25NuhfPjM5E1qV,audio_features,spotify:track:1qCLx3nX25NuhfPjM5E1qV,0.727
64,Ariana Grande,65,1055009,boyfriend (with Social House),0.119,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,0.4,186107,0.795,0Ryd8975WihbObpp5cPW1t,0.0,10,0.159,-3.731,0,0.461,190.097,4,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,audio_features,spotify:track:0Ryd8975WihbObpp5cPW1t,0.702
65,Dynho Alves,66,1040642,Malemolência,0.553,https://api.spotify.com/v1/audio-analysis/5rwdmpN5eMWIIwK4R96vv1,0.829,135053,0.64,5rwdmpN5eMWIIwK4R96vv1,0.000214,6,0.131,-5.537,0,0.231,160.025,4,https://api.spotify.com/v1/tracks/5rwdmpN5eMWIIwK4R96vv1,audio_features,spotify:track:5rwdmpN5eMWIIwK4R96vv1,0.848
66,Ludmilla,67,1037102,Invocada (Participação especial de Léo Santana) - Ao vivo,0.478,https://api.spotify.com/v1/audio-analysis/4k20Ie47EcWtS4wMBn8w8S,0.776,157494,0.864,4k20Ie47EcWtS4wMBn8w8S,0.0,1,0.932,-4.281,1,0.0517,134.992,4,https://api.spotify.com/v1/tracks/4k20Ie47EcWtS4wMBn8w8S,audio_features,spotify:track:4k20Ie47EcWtS4wMBn8w8S,0.701
67,Boyzinho o Rei da Bregadeira,68,1033772,Trip do Boyzinho,0.158,https://api.spotify.com/v1/audio-analysis/41GMwa6sCB3iA2aS5T30iE,0.734,169903,0.75,41GMwa6sCB3iA2aS5T30iE,0.048,5,0.784,-3.072,0,0.0465,135.974,4,https://api.spotify.com/v1/tracks/41GMwa6sCB3iA2aS5T30iE,audio_features,spotify:track:41GMwa6sCB3iA2aS5T30iE,0.529
68,Israel & Rodolffo,69,1033042,Também Sei Fazer Falta - Ao Vivo,0.523,https://api.spotify.com/v1/audio-analysis/6hrV6KYL9zM8vFAbOSxFHY,0.715,156838,0.761,6hrV6KYL9zM8vFAbOSxFHY,0.0,0,0.684,-5.539,1,0.0683,151.932,4,https://api.spotify.com/v1/tracks/6hrV6KYL9zM8vFAbOSxFHY,audio_features,spotify:track:6hrV6KYL9zM8vFAbOSxFHY,0.783
69,Billie Eilish,70,1027832,bad guy,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562
70,Felipe Araújo,71,1022358,Atrasadinha - Ao Vivo,0.498,https://api.spotify.com/v1/audio-analysis/5EKHbW7mXcAR4hCyS3YXjb,0.676,172767,0.844,5EKHbW7mXcAR4hCyS3YXjb,0.0,7,0.866,-3.396,1,0.109,159.969,4,https://api.spotify.com/v1/tracks/5EKHbW7mXcAR4hCyS3YXjb,audio_features,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,0.716
71,Marília Mendonça,72,1012135,Ciumeira - Ao Vivo,0.204,https://api.spotify.com/v1/audio-analysis/7D5F5BzIon5zhzQrOU2pdN,0.741,190084,0.813,7D5F5BzIon5zhzQrOU2pdN,0.0,11,0.797,-4.83,0,0.0452,123.842,4,https://api.spotify.com/v1/tracks/7D5F5BzIon5zhzQrOU2pdN,audio_features,spotify:track:7D5F5BzIon5zhzQrOU2pdN,0.765
72,MC Kevin o Chris,73,994349,Resenha lá em casa,0.688,https://api.spotify.com/v1/audio-analysis/3NnW2EqJxvHYrRy3upaznl,0.674,236852,0.447,3NnW2EqJxvHYrRy3upaznl,0.0,5,0.182,-3.761,1,0.493,150.237,4,https://api.spotify.com/v1/tracks/3NnW2EqJxvHYrRy3upaznl,audio_features,spotify:track:3NnW2EqJxvHYrRy3upaznl,0.824
73,MC Ysa,74,967172,Baile da Colômbia (Brega Funk) - Remix,0.419,https://api.spotify.com/v1/audio-analysis/2qiqXQ2Suc253bR7k9AKVD,0.838,124000,0.568,2qiqXQ2Suc253bR7k9AKVD,0.0,5,0.0617,-5.555,0,0.111,170.015,4,https://api.spotify.com/v1/tracks/2qiqXQ2Suc253bR7k9AKVD,audio_features,spotify:track:2qiqXQ2Suc253bR7k9AKVD,0.939
74,Lagum,75,951042,Deixa (feat. Ana Gabriela),0.821,https://api.spotify.com/v1/audio-analysis/3fLqmaO4vvZpFZSZy52VMp,0.498,176025,0.326,3fLqmaO4vvZpFZSZy52VMp,0.0,0,0.193,-8.223,1,0.0631,81.457,4,https://api.spotify.com/v1/tracks/3fLqmaO4vvZpFZSZy52VMp,audio_features,spotify:track:3fLqmaO4vvZpFZSZy52VMp,0.323
75,Lauana Prado,76,921183,Melhor Saída - Ao Vivo Em São Paulo / 2018,0.391,https://api.spotify.com/v1/audio-analysis/704li4NOyKCQY6qNdoEW5n,0.781,164779,0.833,704li4NOyKCQY6qNdoEW5n,0.0,9,0.964,-3.131,0,0.038,110.06,4,https://api.spotify.com/v1/tracks/704li4NOyKCQY6qNdoEW5n,audio_features,spotify:track:704li4NOyKCQY6qNdoEW5n,0.693
76,Mano Walter,77,919030,Então Vem Cá - Ao Vivo,0.15,https://api.spotify.com/v1/audio-analysis/1FIaoiLn0E5ilfE5T0P9xx,0.682,177280,0.852,1FIaoiLn0E5ilfE5T0P9xx,1.89e-06,5,0.99,-4.147,1,0.147,166.058,4,https://api.spotify.com/v1/tracks/1FIaoiLn0E5ilfE5T0P9xx,audio_features,spotify:track:1FIaoiLn0E5ilfE5T0P9xx,0.75
77,Lady Gaga,78,918955,Shallow,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323
78,Tropkillaz,79,911599,Bola Rebola,0.22,https://api.spotify.com/v1/audio-analysis/1OUPXna2MCgAt3VNmXJBtg,0.834,193440,0.777,1OUPXna2MCgAt3VNmXJBtg,0.00609,5,0.335,-4.538,0,0.0593,129.984,4,https://api.spotify.com/v1/tracks/1OUPXna2MCgAt3VNmXJBtg,audio_features,spotify:track:1OUPXna2MCgAt3VNmXJBtg,0.865
79,Ferrugem,80,907973,Até que enfim - Ao vivo,0.538,https://api.spotify.com/v1/audio-analysis/1zI3RU0boCVsAXChjCvESu,0.568,224182,0.703,1zI3RU0boCVsAXChjCvESu,0.0,3,0.922,-5.268,1,0.034,139.889,4,https://api.spotify.com/v1/tracks/1zI3RU0boCVsAXChjCvESu,audio_features,spotify:track:1zI3RU0boCVsAXChjCvESu,0.74
80,Yasmin Santos,81,907222,Então Vou Avisar - Ao Vivo,0.312,https://api.spotify.com/v1/audio-analysis/1idjI8gtxgHjy8KyZamY6o,0.534,187801,0.835,1idjI8gtxgHjy8KyZamY6o,0.0,9,0.855,-3.477,1,0.0939,163.907,4,https://api.spotify.com/v1/tracks/1idjI8gtxgHjy8KyZamY6o,audio_features,spotify:track:1idjI8gtxgHjy8KyZamY6o,0.433
81,Marília Mendonça,82,906946,Obrigado por Estragar Tudo - Ao Vivo,0.606,https://api.spotify.com/v1/audio-analysis/4a5GPCo8oX4vvaRkciKlih,0.438,176667,0.728,4a5GPCo8oX4vvaRkciKlih,0.0,2,0.915,-4.934,1,0.123,152.76,4,https://api.spotify.com/v1/tracks/4a5GPCo8oX4vvaRkciKlih,audio_features,spotify:track:4a5GPCo8oX4vvaRkciKlih,0.609
82,Madonna,83,906616,Faz Gostoso (feat. Anitta),0.288,https://api.spotify.com/v1/audio-analysis/2SC14LGDbRWRlyLg9Wupa0,0.777,245707,0.695,2SC14LGDbRWRlyLg9Wupa0,0.0,10,0.0734,-6.12,0,0.0894,130.05,4,https://api.spotify.com/v1/tracks/2SC14LGDbRWRlyLg9Wupa0,audio_features,spotify:track:2SC14LGDbRWRlyLg9Wupa0,0.652
83,Zé Neto & Cristiano,84,897056,Long Neck - Acústico,0.37,https://api.spotify.com/v1/audio-analysis/4Lxv5hGnHOUYBVeDgWgcaP,0.623,167500,0.687,4Lxv5hGnHOUYBVeDgWgcaP,0.0,11,0.295,-5.435,1,0.0431,127.875,4,https://api.spotify.com/v1/tracks/4Lxv5hGnHOUYBVeDgWgcaP,audio_features,spotify:track:4Lxv5hGnHOUYBVeDgWgcaP,0.704
84,IZA,85,890971,Dona de mim,0.0397,https://api.spotify.com/v1/audio-analysis/0H8CBal2Dcu5Yc001VotZN,0.412,208941,0.809,0H8CBal2Dcu5Yc001VotZN,0.0,9,0.0899,-3.66,0,0.144,81.47,4,https://api.spotify.com/v1/tracks/0H8CBal2Dcu5Yc001VotZN,audio_features,spotify:track:0H8CBal2Dcu5Yc001VotZN,0.254
85,Henrique & Diego,86,887210,Espelho Meu - Ao Vivo,0.203,https://api.spotify.com/v1/audio-analysis/4mtHXZBOBMrZSI6jp3X9WJ,0.521,161152,0.918,4mtHXZBOBMrZSI6jp3X9WJ,0.0,6,0.579,-3.414,0,0.0867,185.995,4,https://api.spotify.com/v1/tracks/4mtHXZBOBMrZSI6jp3X9WJ,audio_features,spotify:track:4mtHXZBOBMrZSI6jp3X9WJ,0.683
86,Henrique & Juliano,87,886425,Cidade Vizinha - Ao Vivo,0.698,https://api.spotify.com/v1/audio-analysis/6pgoGpBkKUvXrrU95j0khl,0.565,178904,0.555,6pgoGpBkKUvXrrU95j0khl,0.0,9,0.612,-7.221,1,0.0284,94.898,4,https://api.spotify.com/v1/tracks/6pgoGpBkKUvXrrU95j0khl,audio_features,spotify:track:6pgoGpBkKUvXrrU95j0khl,0.308
87,Post Malone,88,878097,Goodbyes (Feat. Young Thug),0.447,https://api.spotify.com/v1/audio-analysis/6vBdBCoOhKHiYDDOcorfNo,0.58,174960,0.653,6vBdBCoOhKHiYDDOcorfNo,0.0,5,0.111,-3.818,1,0.0745,150.231,4,https://api.spotify.com/v1/tracks/6vBdBCoOhKHiYDDOcorfNo,audio_features,spotify:track:6vBdBCoOhKHiYDDOcorfNo,0.175
88,Oriente,89,870012,Praia do Rosa - Acústico,0.273,https://api.spotify.com/v1/audio-analysis/5lYKob6hewwt3dcy5kWMfF,0.57,256524,0.595,5lYKob6hewwt3dcy5kWMfF,0.0,9,0.151,-8.797,0,0.216,90.653,4,https://api.spotify.com/v1/tracks/5lYKob6hewwt3dcy5kWMfF,audio_features,spotify:track:5lYKob6hewwt3dcy5kWMfF,0.779
89,Pedro Capó,90,863987,Calma - Remix,0.323,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,0.826,238200,0.773,5iwz1NiezX7WWjnCgY5TH4,0.0,11,0.143,-4.218,0,0.0524,126.899,4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,audio_features,spotify:track:5iwz1NiezX7WWjnCgY5TH4,0.761
90,Fernando & Sorocaba,91,862040,Cara Feio - Ao Vivo,0.377,https://api.spotify.com/v1/audio-analysis/7KqeDL2CLfxSKSxtofrWOI,0.726,164057,0.881,7KqeDL2CLfxSKSxtofrWOI,0.0,1,0.35,-3.614,0,0.0486,120.08,4,https://api.spotify.com/v1/tracks/7KqeDL2CLfxSKSxtofrWOI,audio_features,spotify:track:7KqeDL2CLfxSKSxtofrWOI,0.867
91,Dilsinho,92,861881,Santo Forte (feat. Luan Santana) - Ao Vivo,0.711,https://api.spotify.com/v1/audio-analysis/1ekX8JX7LF3AyxI0nyOzvB,0.583,189335,0.683,1ekX8JX7LF3AyxI0nyOzvB,0.0,1,0.921,-7.368,1,0.0386,143.868,4,https://api.spotify.com/v1/tracks/1ekX8JX7LF3AyxI0nyOzvB,audio_features,spotify:track:1ekX8JX7LF3AyxI0nyOzvB,0.779
92,Avine Vinny,93,859084,Maturidade (feat. Matheus & Kauan),0.543,https://api.spotify.com/v1/audio-analysis/64ePZsgVWO1zRVpHxY2VYC,0.602,193525,0.865,64ePZsgVWO1zRVpHxY2VYC,0.0,7,0.704,-3.866,0,0.0512,148.018,4,https://api.spotify.com/v1/tracks/64ePZsgVWO1zRVpHxY2VYC,audio_features,spotify:track:64ePZsgVWO1zRVpHxY2VYC,0.76
93,Mc Livinho,94,858080,Hoje Eu Vou Parar Na Gaiola,0.0331,https://api.spotify.com/v1/audio-analysis/0IQCOAw9ZAI6WnXIrl481F,0.65,177094,0.361,0IQCOAw9ZAI6WnXIrl481F,0.0,2,0.0978,-7.153,1,0.404,89.803,4,https://api.spotify.com/v1/tracks/0IQCOAw9ZAI6WnXIrl481F,audio_features,spotify:track:0IQCOAw9ZAI6WnXIrl481F,0.844
94,Wesley Safadão,95,853952,Não Atende Não,0.0778,https://api.spotify.com/v1/audio-analysis/7E5cJjrgYLHo13pI0hpmWw,0.374,157689,0.953,7E5cJjrgYLHo13pI0hpmWw,0.0,0,0.538,-2.388,1,0.1,158.708,4,https://api.spotify.com/v1/tracks/7E5cJjrgYLHo13pI0hpmWw,audio_features,spotify:track:7E5cJjrgYLHo13pI0hpmWw,0.575
95,Diego & Victor Hugo,96,851789,Infarto,0.277,https://api.spotify.com/v1/audio-analysis/0XEJ7eph2IWFYZc73Jm3n2,0.613,161404,0.794,0XEJ7eph2IWFYZc73Jm3n2,0.0,10,0.173,-4.518,1,0.0347,124.743,4,https://api.spotify.com/v1/tracks/0XEJ7eph2IWFYZc73Jm3n2,audio_features,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,0.602
96,Turma do Pagode,97,843064,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,0.659,https://api.spotify.com/v1/audio-analysis/1xg3EbmhAr1cfNOA55pvKH,0.55,163731,0.677,1xg3EbmhAr1cfNOA55pvKH,0.0,0,0.718,-8.978,1,0.0441,166.14,4,https://api.spotify.com/v1/tracks/1xg3EbmhAr1cfNOA55pvKH,audio_features,spotify:track:1xg3EbmhAr1cfNOA55pvKH,0.793
97,Lil Nas X,98,839872,Old Town Road,0.0578,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,0.907,113000,0.53,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,audio_features,spotify:track:0F7FA14euOIX8KcbEturGH,0.507
98,Marshmello,99,837727,Happier,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
99,Lagum,100,837285,Oi,0.296,https://api.spotify.com/v1/audio-analysis/78kar2tZk7655xZMibzXO3,0.806,175973,0.56,78kar2tZk7655xZMibzXO3,0.0,7,0.101,-9.356,1,0.0485,134.057,4,https://api.spotify.com/v1/tracks/78kar2tZk7655xZMibzXO3,audio_features,spotify:track:78kar2tZk7655xZMibzXO3,0.72
100,Dj Guuga,101,836066,Vidrado Em Você,0.139,https://api.spotify.com/v1/audio-analysis/2kOmW169C7UV4SZDN9u0YO,0.843,134769,0.925,2kOmW169C7UV4SZDN9u0YO,7.65e-06,2,0.109,0.302,1,0.0997,159.926,4,https://api.spotify.com/v1/tracks/2kOmW169C7UV4SZDN9u0YO,audio_features,spotify:track:2kOmW169C7UV4SZDN9u0YO,0.59
101,Pabllo Vittar,102,828824,Flash Pose,0.0226,https://api.spotify.com/v1/audio-analysis/5GsJcnO3rgpZFOrzL2EISO,0.773,152932,0.859,5GsJcnO3rgpZFOrzL2EISO,0.000251,1,0.342,-4.516,1,0.216,124.017,4,https://api.spotify.com/v1/tracks/5GsJcnO3rgpZFOrzL2EISO,audio_features,spotify:track:5GsJcnO3rgpZFOrzL2EISO,0.432
102,MC Kevin o Chris,103,828586,Vamos pra Gaiola,0.917,https://api.spotify.com/v1/audio-analysis/7FiIQXpIeLo3ITfGGpb8PB,0.872,161600,0.971,7FiIQXpIeLo3ITfGGpb8PB,0.00143,6,0.121,-5.576,1,0.281,149.987,4,https://api.spotify.com/v1/tracks/7FiIQXpIeLo3ITfGGpb8PB,audio_features,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,0.521
103,Marília Mendonça,104,824958,Bem Pior Que Eu - Ao Vivo,0.0164,https://api.spotify.com/v1/audio-analysis/4UANYptjv2kpV6IY7IjXoJ,0.671,168172,0.652,4UANYptjv2kpV6IY7IjXoJ,0.0,0,0.929,-4.689,1,0.0403,113.867,4,https://api.spotify.com/v1/tracks/4UANYptjv2kpV6IY7IjXoJ,audio_features,spotify:track:4UANYptjv2kpV6IY7IjXoJ,0.404
104,Zé Felipe,105,822722,Tiro Certo - Ao Vivo,0.557,https://api.spotify.com/v1/audio-analysis/6PrHpASrdyqydEKc8JFmEX,0.71,179065,0.905,6PrHpASrdyqydEKc8JFmEX,1.31e-06,5,0.709,-5.146,1,0.0716,130.046,4,https://api.spotify.com/v1/tracks/6PrHpASrdyqydEKc8JFmEX,audio_features,spotify:track:6PrHpASrdyqydEKc8JFmEX,0.688
105,Simone & Simaria,106,801565,Aperte O Play - Ao Vivo,0.739,https://api.spotify.com/v1/audio-analysis/5M8qHiAV6b0jo3phlyhxcR,0.547,201669,0.898,5M8qHiAV6b0jo3phlyhxcR,6.23e-06,11,0.929,-3.009,0,0.129,92.869,4,https://api.spotify.com/v1/tracks/5M8qHiAV6b0jo3phlyhxcR,audio_features,spotify:track:5M8qHiAV6b0jo3phlyhxcR,0.522
106,Dj Henrique de ferraz,107,800878,"Garupa, Pt. 2",0.705,https://api.spotify.com/v1/audio-analysis/6d9GEfxIyQiEtuG1EVBF5m,0.947,142500,0.921,6d9GEfxIyQiEtuG1EVBF5m,0.0035,7,0.0621,-2.988,1,0.378,130.022,4,https://api.spotify.com/v1/tracks/6d9GEfxIyQiEtuG1EVBF5m,audio_features,spotify:track:6d9GEfxIyQiEtuG1EVBF5m,0.738
107,Israel & Rodolffo,108,800400,Conselho - Ao Vivo,0.16,https://api.spotify.com/v1/audio-analysis/03Ih0yoTF85crrHUtLUoHF,0.824,142413,0.826,03Ih0yoTF85crrHUtLUoHF,0.0,6,0.75,-5.244,0,0.0596,126.954,4,https://api.spotify.com/v1/tracks/03Ih0yoTF85crrHUtLUoHF,audio_features,spotify:track:03Ih0yoTF85crrHUtLUoHF,0.767
108,Vitão,109,795376,Edredom,0.178,https://api.spotify.com/v1/audio-analysis/0wryAFpQqHTvhteQx7ZNp2,0.689,172700,0.619,0wryAFpQqHTvhteQx7ZNp2,0.0,7,0.375,-6.164,1,0.358,95.922,4,https://api.spotify.com/v1/tracks/0wryAFpQqHTvhteQx7ZNp2,audio_features,spotify:track:0wryAFpQqHTvhteQx7ZNp2,0.71
109,Mc Th,110,790048,Rabetão no Chão,0.103,https://api.spotify.com/v1/audio-analysis/4aC48Yffpsw01b7sBJxase,0.935,179077,0.35,4aC48Yffpsw01b7sBJxase,0.315,3,0.0784,-3.423,1,0.444,130.126,4,https://api.spotify.com/v1/tracks/4aC48Yffpsw01b7sBJxase,audio_features,spotify:track:4aC48Yffpsw01b7sBJxase,0.582
110,Orochi,111,788272,Balão,0.168,https://api.spotify.com/v1/audio-analysis/6nc3d5wRTTzkZo29kZRr5r,0.534,253333,0.571,6nc3d5wRTTzkZo29kZRr5r,0.0,0,0.181,-6.19,0,0.162,116.654,4,https://api.spotify.com/v1/tracks/6nc3d5wRTTzkZo29kZRr5r,audio_features,spotify:track:6nc3d5wRTTzkZo29kZRr5r,0.209
111,MC Kevinho,112,788060,Facilita,0.0509,https://api.spotify.com/v1/audio-analysis/3wB81eGupHVv9W4mF9IsHh,0.894,158769,0.551,3wB81eGupHVv9W4mF9IsHh,0.0,1,0.106,-5.081,1,0.188,130.017,4,https://api.spotify.com/v1/tracks/3wB81eGupHVv9W4mF9IsHh,audio_features,spotify:track:3wB81eGupHVv9W4mF9IsHh,0.779
112,Gustavo Mioto,113,784018,Pro Nosso Bem - Ao Vivo,0.307,https://api.spotify.com/v1/audio-analysis/5JZufG8AcnMvCOeFoMFExv,0.475,194219,0.855,5JZufG8AcnMvCOeFoMFExv,0.0,9,0.921,-3.036,1,0.306,165.141,4,https://api.spotify.com/v1/tracks/5JZufG8AcnMvCOeFoMFExv,audio_features,spotify:track:5JZufG8AcnMvCOeFoMFExv,0.623
113,MEDUZA,114,783860,Piece Of Your Heart - Alok Remix,0.0312,https://api.spotify.com/v1/audio-analysis/6iW38RGqdDGOofmz2HeXLW,0.797,166452,0.86,6iW38RGqdDGOofmz2HeXLW,0.0137,10,0.334,-4.38,0,0.0413,124.033,4,https://api.spotify.com/v1/tracks/6iW38RGqdDGOofmz2HeXLW,audio_features,spotify:track:6iW38RGqdDGOofmz2HeXLW,0.192
114,Mc Don Juan,115,782074,Bye Bye,0.332,https://api.spotify.com/v1/audio-analysis/3NpRkAnxexTh4TklAZNjag,0.655,184615,0.34,3NpRkAnxexTh4TklAZNjag,8.73e-05,10,0.106,-6.834,1,0.358,90.67,5,https://api.spotify.com/v1/tracks/3NpRkAnxexTh4TklAZNjag,audio_features,spotify:track:3NpRkAnxexTh4TklAZNjag,0.24
115,Post Malone,116,776751,Sunflower - Spider-Man: Into the Spider-Verse,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913
116,Gusttavo Lima,117,776255,Zé da Recaída - Ao Vivo,0.0675,https://api.spotify.com/v1/audio-analysis/7uU04pPMnKELpv8mIJ3yLa,0.837,170000,0.881,7uU04pPMnKELpv8mIJ3yLa,0.0,5,0.728,-2.98,1,0.0369,134.974,4,https://api.spotify.com/v1/tracks/7uU04pPMnKELpv8mIJ3yLa,audio_features,spotify:track:7uU04pPMnKELpv8mIJ3yLa,0.756
117,Melim,118,766019,Dois Corações,0.891,https://api.spotify.com/v1/audio-analysis/4xwPOyN9VgaTPehdsLiYul,0.511,182993,0.142,4xwPOyN9VgaTPehdsLiYul,0.0,1,0.108,-11.271,1,0.0308,131.633,4,https://api.spotify.com/v1/tracks/4xwPOyN9VgaTPehdsLiYul,audio_features,spotify:track:4xwPOyN9VgaTPehdsLiYul,0.222
118,Gloria Groove,119,761558,YoYo,0.126,https://api.spotify.com/v1/audio-analysis/161tk6AjNHvS8LC7Y4MHur,0.777,156522,0.735,161tk6AjNHvS8LC7Y4MHur,0.0,11,0.0778,-2.108,1,0.231,92.039,4,https://api.spotify.com/v1/tracks/161tk6AjNHvS8LC7Y4MHur,audio_features,spotify:track:161tk6AjNHvS8LC7Y4MHur,0.713
