,_id,album,artists,country,duration_ms,href,id,name,popularity,album_href,artists_href,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2219,5cdcc15ee77ddf1a8fa6cf87,God Save The Groove Vol. 1 (Presented by Kryder),Kryder,france,228567,https://api.spotify.com/v1/tracks/67WR838RMqdlmZ11Vj38Ca,67WR838RMqdlmZ11Vj38Ca,La Luna - Styline Remix,55,https://api.spotify.com/v1/albums/45gmkJ3RC15KeTkdgppLoK,https://api.spotify.com/v1/artists/1xfLBmx0n8DQri9HxJsq9O,0.56,0.942,-8.487,0.0469,0.000413,0.775,0.0448,0.199,126.009
2220,5cdcc15ee77ddf1a8fa6cf88,2000 Freaks Come Out,Jack Back,france,201600,https://api.spotify.com/v1/tracks/4zv8V2UNbkgX2uR038ABQB,4zv8V2UNbkgX2uR038ABQB,2000 Freaks Come Out,59,https://api.spotify.com/v1/albums/1H1Nkn3ol4EAeK4wdVBCfk,https://api.spotify.com/v1/artists/4bXUaTjc7TQTvLqqCAlfYt,0.612,0.997,-5.191,0.0646,0.0031,0.803,0.0992,0.537,124.999
2221,5cdcc15ee77ddf1a8fa6cf89,Chicaboom,Leandro Da Silva,france,187031,https://api.spotify.com/v1/tracks/32EaabySpIHuWe0XUGFKbI,32EaabySpIHuWe0XUGFKbI,Chicaboom,54,https://api.spotify.com/v1/albums/1MBrIxeUMYWCNuhC03BlqX,https://api.spotify.com/v1/artists/5hCv8oMMxHb3FoHMGLN8Vx,0.624,0.981,-3.482,0.0517,0.000881,0.536,0.263,0.12,124.986
2222,5cdcc15ee77ddf1a8fa6cf8a,All Over The World,Fedde Le Grand,france,145727,https://api.spotify.com/v1/tracks/0XS2z0E0ox7F4JHYKKR4wK,0XS2z0E0ox7F4JHYKKR4wK,All Over The World,65,https://api.spotify.com/v1/albums/1RRCrllIhLM6hfW366vsvP,https://api.spotify.com/v1/artists/7dc6hUwyuIhrZdh80eaCEE,0.657,0.976,-3.842,0.0437,0.171,0.0315,0.318,0.794,125.983
2223,5cdcc15ee77ddf1a8fa6cf8b,Spaceship (feat. Uffie) [Remixes],Galantis,france,189523,https://api.spotify.com/v1/tracks/592JiALLj5xL5Z6LuMmaOV,592JiALLj5xL5Z6LuMmaOV,Spaceship (feat. Uffie) - MOTi Remix,66,https://api.spotify.com/v1/albums/0RekAKOcexNf6alzxOOzzv,https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu,0.507,0.883,-5.043,0.118,0.0503,1.86e-05,0.382,0.219,125.989
2224,5cdcc15ee77ddf1a8fa6cf8c,Do It Tonight (Tom Staar Remix),Cedric Gervais,france,171637,https://api.spotify.com/v1/tracks/2HuHEKWdKWAvsU2lNeqcep,2HuHEKWdKWAvsU2lNeqcep,Do It Tonight - Tom Staar Remix,56,https://api.spotify.com/v1/albums/1NmG9KvsG05R9mypDThkuQ,https://api.spotify.com/v1/artists/4Wjf8diP59VmPG7fi4y724,0.6,0.997,-3.011,0.0758,0.0659,0.813,0.428,0.257,124.997
2225,5cdcc15ee77ddf1a8fa6cf8d,Apple Juice (feat. Carla Monroe) [MOTi Remix],SLATIN,france,138750,https://api.spotify.com/v1/tracks/6fIgsZFtGXiIvxb2Y6oCc7,6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,63,https://api.spotify.com/v1/albums/3CMNZWxeWDe6lSnZq5hnoD,https://api.spotify.com/v1/artists/2K7Mq9tikWmSfodrb6ZyD3,0.671,0.91,-3.621,0.1,0.00196,0.0316,0.171,0.413,128.036
2226,5cdcc15ee77ddf1a8fa6cf8e,Believe It,Holl & Rush,france,179758,https://api.spotify.com/v1/tracks/3H2IvML3Xi2Tqa7E4PcrTI,3H2IvML3Xi2Tqa7E4PcrTI,Believe It,60,https://api.spotify.com/v1/albums/4sqsvXpAkRtKkC2Wu1oZ4D,https://api.spotify.com/v1/artists/0gT2b7kbRgn15nSNPe3lgf,0.619,0.951,-3.403,0.0409,0.007,0.00054,0.194,0.38,126.067
2227,5cdcc15ee77ddf1a8fa6cf8f,Dirty Talk,LOthief,france,175039,https://api.spotify.com/v1/tracks/6afz6WNkVxp0q3anZU72bh,6afz6WNkVxp0q3anZU72bh,Dirty Talk,63,https://api.spotify.com/v1/albums/2YXeZj43W7dYaOR9Zda0qC,https://api.spotify.com/v1/artists/3thMwq9J3a0UeLnPGhA4Qn,0.562,0.886,-7.436,0.129,0.00194,0.94,0.637,0.0628,122.977
2228,5cdcc15ee77ddf1a8fa6cf90,Soul Sacrifice,Dombresky,france,232211,https://api.spotify.com/v1/tracks/01fVbxyW9y2oKdXvg56uE5,01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,59,https://api.spotify.com/v1/albums/2CcH3HYEAFwkbdNmhStK9V,https://api.spotify.com/v1/artists/2GVtgxcx7jg5xVCZsIHSGN,0.847,0.934,-5.381,0.0442,0.00783,0.494,0.0797,0.863,126.035
2229,5cdcc15ee77ddf1a8fa6cf91,Push Pull,OFFAIAH,france,193095,https://api.spotify.com/v1/tracks/3wGCJz3Ay0tLt3JdkjVzmB,3wGCJz3Ay0tLt3JdkjVzmB,Push Pull,60,https://api.spotify.com/v1/albums/5NnO4xgc4Mx0jO5Ku1qtWS,https://api.spotify.com/v1/artists/2E1NFr5AeEGUJkLUUsWCAO,0.82,0.745,-4.921,0.0717,0.034,0.317,0.291,0.579,124.992
2230,5cdcc15ee77ddf1a8fa6cf92,Renegade Mastah,HI-LO,france,243957,https://api.spotify.com/v1/tracks/59RSFDVkDSqpGvQKq9GeSR,59RSFDVkDSqpGvQKq9GeSR,Renegade Mastah,58,https://api.spotify.com/v1/albums/0JvxYTZyiLtUQp9FlZ53r3,https://api.spotify.com/v1/artists/0ETJQforv5OXgDgidQv9qd,0.736,0.892,-4.323,0.0697,0.00139,2.17e-05,0.0703,0.636,126.029
2231,5cdcc15ee77ddf1a8fa6cf93,The Beat,Mike Williams,france,162187,https://api.spotify.com/v1/tracks/3b0cJPguhWOh2hjY6Lu192,3b0cJPguhWOh2hjY6Lu192,The Beat,69,https://api.spotify.com/v1/albums/4JNPld6nm2eS65WsyjFl5r,https://api.spotify.com/v1/artists/3IpvVrP3VLhruTmnququq7,0.563,0.954,-1.835,0.0283,0.119,0.168,0.27,0.788,128.014
2232,5cdcc15ee77ddf1a8fa6cf94,Bombs Away,Tom Staar,france,371797,https://api.spotify.com/v1/tracks/5lkM38TASr1795sDzw3vrK,5lkM38TASr1795sDzw3vrK,Bombs Away,53,https://api.spotify.com/v1/albums/5mh8xtCqL1syfaXmHcj60X,https://api.spotify.com/v1/artists/0iSYvHKAdhWVdZkS1PYK3u,0.645,0.976,-3.501,0.0675,0.000354,0.732,0.603,0.187,125.995
2233,5cdcc15ee77ddf1a8fa6cf95,Grenade,Jack Back,france,301935,https://api.spotify.com/v1/tracks/0JQGZ9tXOaXHnca75JDz3J,0JQGZ9tXOaXHnca75JDz3J,Grenade,54,https://api.spotify.com/v1/albums/46b2MoeiTXOI7dhmcGZT51,https://api.spotify.com/v1/artists/4bXUaTjc7TQTvLqqCAlfYt,0.699,0.805,-7.309,0.0771,0.0145,0.234,0.0425,0.322,124.011
2234,5cdcc15ee77ddf1a8fa6cf96,Come Together,Tom Staar,france,206140,https://api.spotify.com/v1/tracks/6vlbmCS43mCdivqF8bG5hS,6vlbmCS43mCdivqF8bG5hS,Come Together,54,https://api.spotify.com/v1/albums/0ej926FEPhMm0J0GwKFgBi,https://api.spotify.com/v1/artists/0iSYvHKAdhWVdZkS1PYK3u,0.449,0.922,-2.988,0.0656,0.00021,0.000725,0.335,0.0778,125.973
2235,5cdcc15ee77ddf1a8fa6cf97,Bvulgari,Daddy's Groove,france,156511,https://api.spotify.com/v1/tracks/7rEOUR7AmXcgd32WG5duJh,7rEOUR7AmXcgd32WG5duJh,Bvulgari,60,https://api.spotify.com/v1/albums/3Gva2VnX9zQDKDrIWObzIT,https://api.spotify.com/v1/artists/3kcQ94iDBwumLfddrCrse8,0.733,0.944,-4.676,0.11,0.0187,0.751,0.173,0.385,122.989
2236,5cdcc15ee77ddf1a8fa6cf98,Let It Ring,Damien N-Drix,france,182250,https://api.spotify.com/v1/tracks/4d5NcfD8r5HPmGFzgXA1i3,4d5NcfD8r5HPmGFzgXA1i3,Let It Ring,56,https://api.spotify.com/v1/albums/6seqTAN4zkalT6I5IfIQef,https://api.spotify.com/v1/artists/5728TFNG2bx7GzacEAz3yU,0.763,0.949,-5.993,0.129,0.0183,0.777,0.141,0.395,125.015
2237,5cdcc15ee77ddf1a8fa6cf99,Lick It,Valentino Khan,france,215040,https://api.spotify.com/v1/tracks/2AUHVjR5lhg6GcztbGvRkc,2AUHVjR5lhg6GcztbGvRkc,Lick It,63,https://api.spotify.com/v1/albums/6mDIIT6OQKpvdzmPV4Xn82,https://api.spotify.com/v1/artists/0deIjoDjl9g9Zpw0sCIOHh,0.8,0.843,-1.611,0.0633,0.00596,0.119,0.108,0.644,124.989
2238,5cdcc15ee77ddf1a8fa6cf9a,Gangster Trippin (Sultan + Shepard Remix),Fatboy Slim,france,191160,https://api.spotify.com/v1/tracks/19VVmenPRBEdWwg0Vp2lKh,19VVmenPRBEdWwg0Vp2lKh,Gangster Trippin - Sultan + Shepard Remix,59,https://api.spotify.com/v1/albums/4PfRA0iwTmd2yRmVvAaLGy,https://api.spotify.com/v1/artists/4Y7tXHSEejGu1vQ9bwDdXW,0.679,0.985,-3.357,0.0617,0.102,0.0107,0.33,0.462,124.953
2239,5cdcc15ee77ddf1a8fa6cf9b,Shuffle Shuttle / Raw / Bamboo,Madison Mars,france,190000,https://api.spotify.com/v1/tracks/2a6SWs9rXmVF6ibhelRqkV,2a6SWs9rXmVF6ibhelRqkV,Shuffle Shuttle,60,https://api.spotify.com/v1/albums/2nEtwhg1cKFq6UV40ZdU6K,https://api.spotify.com/v1/artists/4gJCFxvqKc43Ifk0UIBB42,0.635,0.948,-2.634,0.133,0.0276,0.00609,0.339,0.649,126.028
2240,5cdcc15ee77ddf1a8fa6cf9c,Bad For Me EP,CID,france,172800,https://api.spotify.com/v1/tracks/1ro5Ed57wMiQKtMTpCII1P,1ro5Ed57wMiQKtMTpCII1P,Werk,27,https://api.spotify.com/v1/albums/6YvWAwg0wQW8gjI1Xd7uFZ,https://api.spotify.com/v1/artists/4FCzCS0KEgb0rgySWINItO,0.789,0.876,-4.008,0.176,0.0457,0.0339,0.168,0.518,124.956
2241,5cdcc15ee77ddf1a8fa6cf9d,Faceplant,ATRIP,france,258206,https://api.spotify.com/v1/tracks/5FYrc6FAJUh69knLDSJmJw,5FYrc6FAJUh69knLDSJmJw,Faceplant,27,https://api.spotify.com/v1/albums/5bu9AetchsWMgPeNwt9QVV,https://api.spotify.com/v1/artists/4fu0Er7pG6kZZa7Awf3NMI,0.612,0.971,-2.244,0.0631,0.0141,0.155,0.107,0.126,144.973
2242,5cdcc160e77ddf1a8fa6cf9f,Back in My Life,Alice DJ,france,212493,https://api.spotify.com/v1/tracks/2es5efbIHrLOLcdmBmpoiR,2es5efbIHrLOLcdmBmpoiR,Back in My Life,47,https://api.spotify.com/v1/albums/6dPOi4Pi89IJ4zk7Xh911S,https://api.spotify.com/v1/artists/2tbvDi9eXf9XXp06LupkED,0.576,0.828,-8.883,0.0327,0.000223,0.822,0.35,0.479,137.968
2243,5cdcc160e77ddf1a8fa6cfa0,Black Mama,Lady Laistee,france,234880,https://api.spotify.com/v1/tracks/60fnNrL6ITb7pJwnlAFrz9,60fnNrL6ITb7pJwnlAFrz9,Et si ... ?,27,https://api.spotify.com/v1/albums/3rav7tWvW4WtUfvotYVDZs,https://api.spotify.com/v1/artists/0f3nk34zGWkrqKSfwE15Yd,0.704,0.783,-4.605,0.0692,0.00551,0.0,0.204,0.467,90.936
2244,5cdcc160e77ddf1a8fa6cfa1,Affirmation,Savage Garden,france,250693,https://api.spotify.com/v1/tracks/1Ogf7FqBhlkt8rLC6tDT2A,1Ogf7FqBhlkt8rLC6tDT2A,I Knew I Loved You,39,https://api.spotify.com/v1/albums/67M8LSfsBxjM6AmxLjAzhT,https://api.spotify.com/v1/artists/3NRFinRTEqUCfaTTZmk8ek,0.609,0.495,-9.866,0.0277,0.306,5.49e-05,0.093,0.712,84.996
2245,5cdcc160e77ddf1a8fa6cfa2,New York City Boy,Pet Shop Boys,france,261066,https://api.spotify.com/v1/tracks/6LRwqiHBhChjENeLaqSB9m,6LRwqiHBhChjENeLaqSB9m,New York City Boy - Radio Edit,33,https://api.spotify.com/v1/albums/15vDsNQbx0BP9KuvTjwSdX,https://api.spotify.com/v1/artists/2ycnb8Er79LoH2AsR5ldjh,0.713,0.988,-4.867,0.051,0.0875,4.55e-05,0.059,0.88,130.987
2246,5cdcc160e77ddf1a8fa6cfa3,Lucky star,Ron Carroll,france,297733,https://api.spotify.com/v1/tracks/4MEZ0nyWRFUc9sJKTXbcJY,4MEZ0nyWRFUc9sJKTXbcJY,Lucky Star - Album Mix,20,https://api.spotify.com/v1/albums/0vvzFKpUv9uQzpZJAzzFs0,https://api.spotify.com/v1/artists/4GcXer1D6UzmWfW1wTqS9r,0.794,0.778,-7.441,0.0525,0.0604,0.000486,0.334,0.961,125.854
2247,5cdcc160e77ddf1a8fa6cfa4,Top Of The Pop' s Vol. 2/'99,Lou Bega,france,183426,https://api.spotify.com/v1/tracks/5qwG83uEO6gKugHQqoeMn7,5qwG83uEO6gKugHQqoeMn7,I Got a Girl - Radio Edit,0,https://api.spotify.com/v1/albums/3fev7GRcXpqwTIAVZaHh4V,https://api.spotify.com/v1/artists/46lnlnlU0dXTDpoAUmH6Qx,0.63,0.854,-6.89,0.123,0.0923,0.0,0.353,0.963,176.209
2248,5cdcc160e77ddf1a8fa6cfa5,Du sud au nord,Sting,france,287786,https://api.spotify.com/v1/tracks/20LwnIrT5VebcX73zrdpiV,20LwnIrT5VebcX73zrdpiV,Desert Rose,1,https://api.spotify.com/v1/albums/1mYvdMMwJwCE7pB1N4Y7ep,https://api.spotify.com/v1/artists/0Ty63ceoRnnJKVEYP0VQpk,0.583,0.65,-7.918,0.0315,0.013,0.0,0.106,0.129,112.012
2249,5cdcc160e77ddf1a8fa6cfa6,2001 (Explicit Version),Dr. Dre,france,268004,https://api.spotify.com/v1/tracks/6ltPEsP4edATzvinHOzvk2,6ltPEsP4edATzvinHOzvk2,Still D.R.E.,20,https://api.spotify.com/v1/albums/5csXMdS69VOvh8MjyfwkjB,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,0.814,0.779,-3.271,0.235,0.175,0.000671,0.0605,0.544,93.43
2250,5cdcc160e77ddf1a8fa6cfa7,Cabaret,Salome de Bahia,france,317413,https://api.spotify.com/v1/tracks/5GvmB24ZJttPYX2rIaNIX7,5GvmB24ZJttPYX2rIaNIX7,Outro Lugar,31,https://api.spotify.com/v1/albums/0u1dXcHcUZTK9aoEDx7MvR,https://api.spotify.com/v1/artists/6alPczkkZlUZwomoKjrtMc,0.69,0.904,-5.105,0.0429,0.0404,0.000352,0.225,0.626,128.012
2251,5cdcc160e77ddf1a8fa6cfa8,Kids Party 2012 (Best Hits),Straddivirus,france,214883,https://api.spotify.com/v1/tracks/0YWiIzRDWTEH9mVRH6xmSW,0YWiIzRDWTEH9mVRH6xmSW,In Russia - Radio Edit,0,https://api.spotify.com/v1/albums/6qST4y75jxhNrIHzjVCdmp,https://api.spotify.com/v1/artists/1JIrrdzk2yv04mOgD8mMrP,0.906,0.479,-10.109,0.351,0.00757,0.00845,0.134,0.396,139.925
2252,5cdcc160e77ddf1a8fa6cfa9,The Best & Le Meilleur,Tina Arena,france,318413,https://api.spotify.com/v1/tracks/5jUYk3i0WBEi4Hue8LieB2,5jUYk3i0WBEi4Hue8LieB2,Les trois cloches (The Three Bells),25,https://api.spotify.com/v1/albums/3d6Iuc3AnfFIXYQbKJZTiL,https://api.spotify.com/v1/artists/1ZTCpKWDwHhbjhkdHhvTm8,0.443,0.536,-4.889,0.0343,0.842,0.000127,0.0942,0.126,88.277
2253,5cdcc160e77ddf1a8fa6cfaa,Mp3 Compilation 100 Hits,Web,france,226546,https://api.spotify.com/v1/tracks/1KeAjCivVl8TYsxsYzK7io,1KeAjCivVl8TYsxsYzK7io,Lovin' Times,0,https://api.spotify.com/v1/albums/5ljTPdxdg4W69rRykMSMMN,https://api.spotify.com/v1/artists/4i0SjpbBjUgLY2QLzYliOP,0.675,0.985,-6.879,0.0327,0.0549,0.105,0.15,0.9,134.062
2254,5cdcc160e77ddf1a8fa6cfab,The World's Greatest,R. Kelly,france,294146,https://api.spotify.com/v1/tracks/3KJ5QQU5xFNTKcNZTe2GNw,3KJ5QQU5xFNTKcNZTe2GNw,If I Could Turn Back the Hands of Time - Radio Edit,34,https://api.spotify.com/v1/albums/4L24UrgfaKE6LiaugKFPxR,https://api.spotify.com/v1/artists/2mxe0TnaNL039ysAj51xPQ,0.479,0.378,-7.414,0.0261,0.807,3.59e-05,0.0845,0.102,81.02
2255,5cdcc160e77ddf1a8fa6cfac,Les 50 Plus Belles Chansons De Florent Pagny,Florent Pagny,france,276640,https://api.spotify.com/v1/tracks/1hpGP0X2yc6N18j10yTUZQ,1hpGP0X2yc6N18j10yTUZQ,Les parfums de sa vie,0,https://api.spotify.com/v1/albums/3EiY99W9iI7lABPPRpyhFo,https://api.spotify.com/v1/artists/0g7hZVprd3orBpMrSLWeJ9,0.696,0.677,-9.078,0.123,0.0498,0.000267,0.0776,0.636,122.9
2256,5cdcc160e77ddf1a8fa6cfad,Twogether: Dancefloor (Le meilleur des hits du dancefloor),Tom Jones,france,234520,https://api.spotify.com/v1/tracks/6TfE2KOOWjvy2fHVfQYpYf,6TfE2KOOWjvy2fHVfQYpYf,Sex Bomb,0,https://api.spotify.com/v1/albums/3XajcOdv3OuHBLLhj508jr,https://api.spotify.com/v1/artists/1T0wRBO0CK0vK8ouUMqEl5,0.757,0.781,-12.389,0.0561,0.0162,7.2e-06,0.0774,0.963,122.962
2257,5cdcc160e77ddf1a8fa6cfae,Oops! I Did It Again - The Best Of Britney Spears,Britney Spears,france,214746,https://api.spotify.com/v1/tracks/6P3jcUgALyH7w3CtjMK9zv,6P3jcUgALyH7w3CtjMK9zv,Born To Make You Happy - Radio Edit,1,https://api.spotify.com/v1/albums/0G82r3jxyzKQRIBxdJLrTy,https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4,0.632,0.879,-5.642,0.0454,0.163,0.000208,0.0843,0.721,84.121
2258,5cdcc160e77ddf1a8fa6cfaf,I Wanna Mmm...,The Lawyer,france,214970,https://api.spotify.com/v1/tracks/3M54y1q6uscgD60MesEVtP,3M54y1q6uscgD60MesEVtP,I Wanna Mmm... - Successful Radio Version,0,https://api.spotify.com/v1/albums/7LDuF3BW59nfLggPxlx5fF,https://api.spotify.com/v1/artists/1o3xEAqXYTqPZEHTJCtZw5,0.688,0.988,-3.355,0.528,0.0373,0.00104,0.57,0.672,134.69
2259,5cdcc160e77ddf1a8fa6cfb0,Playing My Game,Lene Marlin,france,239093,https://api.spotify.com/v1/tracks/0OAfv038kxh9xLGjJ7fRLi,0OAfv038kxh9xLGjJ7fRLi,Unforgivable Sinner,45,https://api.spotify.com/v1/albums/2uOhhD5z1ANhNgEmnROk0N,https://api.spotify.com/v1/artists/5TrH0BhpRgs2gkOb992bGC,0.627,0.641,-10.283,0.0299,0.216,0.0,0.383,0.712,96.308
2260,5cdcc160e77ddf1a8fa6cfb1,I Try: The Macy Gray Collection,Macy Gray,france,238066,https://api.spotify.com/v1/tracks/00cP99zN0bsUZSpXbAlQXg,00cP99zN0bsUZSpXbAlQXg,I Try,18,https://api.spotify.com/v1/albums/5CM936m8EZUHEEpxN5X7Sa,https://api.spotify.com/v1/artists/4ylR3zwA0zaapAu94fktwa,0.559,0.637,-7.495,0.0321,0.304,0.000195,0.0783,0.782,152.885
2261,5cdcc160e77ddf1a8fa6cfb2,All Hits (Special Edition),All Saints,france,268746,https://api.spotify.com/v1/tracks/2vIEquOWG8DTVgwIOofocm,2vIEquOWG8DTVgwIOofocm,Pure Shores,51,https://api.spotify.com/v1/albums/57aSjfZx8tlZEY2qVAwG5I,https://api.spotify.com/v1/artists/5TDVKqW9uhqGjwwwKGuma4,0.631,0.664,-9.197,0.0242,0.0498,0.00042,0.0696,0.407,100.618
2262,5cdcc160e77ddf1a8fa6cfb3,Ali Baba-La Musicale Comedie,Sonia Lacen,france,149666,https://api.spotify.com/v1/tracks/5KmPe4k9w6Ykx9yFoO4YVM,5KmPe4k9w6Ykx9yFoO4YVM,Tu Me Manques Depuis Longtemps,12,https://api.spotify.com/v1/albums/50HRqtlsz4zPTA1h3rXUB8,https://api.spotify.com/v1/artists/1xjGgSkOPJplSA8m1icOPF,0.249,0.405,-5.317,0.0312,0.813,8.32e-05,0.122,0.199,156.513
2263,5cdcc160e77ddf1a8fa6cfb4,Outa Space,Mellow Trax,france,234242,https://api.spotify.com/v1/tracks/0r5KVcXo0oJZjxmyIdcDvc,0r5KVcXo0oJZjxmyIdcDvc,Outa Space - Video Edit,30,https://api.spotify.com/v1/albums/5FkROhcq2OvIo6fmoskbcQ,https://api.spotify.com/v1/artists/0k7JerPSj4tpf6p7UMF0Yo,0.791,0.694,-8.414,0.107,0.00641,0.000496,0.103,0.628,144.43
2264,5cdcc160e77ddf1a8fa6cfb5,Americana,The Offspring,france,179600,https://api.spotify.com/v1/tracks/4sQJXbtxwoKHG7PwMRJ0Ig,4sQJXbtxwoKHG7PwMRJ0Ig,The Kids Aren't Alright,14,https://api.spotify.com/v1/albums/7rgq4mAjZOPGVJCRF56FU4,https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ,0.52,0.945,-4.197,0.0335,0.00599,4.97e-05,0.0495,0.807,99.603
2265,5cdcc160e77ddf1a8fa6cfb6,Don't Call Me Baby,Madison Avenue,france,228140,https://api.spotify.com/v1/tracks/7Hmanf47P45B0M7Z1QYTAf,7Hmanf47P45B0M7Z1QYTAf,Don't Call Me Baby - Original Mix - Edit,0,https://api.spotify.com/v1/albums/5n28Khefj7R1Xk5OsnYGnd,https://api.spotify.com/v1/artists/6otgz5gkB40UnWFwTy0VDh,0.808,0.982,-6.588,0.0311,0.0585,0.00689,0.35,0.961,124.999
2266,5cdcc160e77ddf1a8fa6cfb7,Innamoramento,Mylène Farmer,france,263800,https://api.spotify.com/v1/tracks/1Jy8LCt9gcWnC9dD5zW7j0,1Jy8LCt9gcWnC9dD5zW7j0,Optimistique-Moi,0,https://api.spotify.com/v1/albums/0HPuhxVPKi979GJKINqHg7,https://api.spotify.com/v1/artists/0e04xgVBPU6mE2QkSHlufD,0.607,0.706,-7.298,0.0331,0.0486,0.0,0.355,0.82,115.08
2267,5cdcc160e77ddf1a8fa6cfb8,Music,Madonna,france,273533,https://api.spotify.com/v1/tracks/3afv9TL8ixr4T9VbiKnrwe,3afv9TL8ixr4T9VbiKnrwe,American Pie,58,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,https://api.spotify.com/v1/artists/6tbjWDEIzxoDsBA1FuhfPW,0.634,0.674,-9.75,0.037,0.316,0.0,0.139,0.523,124.001
2268,5cdcc160e77ddf1a8fa6cfb9,Christina Aguilera,Christina Aguilera,france,215866,https://api.spotify.com/v1/tracks/2iIg5LCp81QGEpnAFDT8V4,2iIg5LCp81QGEpnAFDT8V4,What a Girl Wants,5,https://api.spotify.com/v1/albums/0VtMlmn7rAcWwxS3QOJo2h,https://api.spotify.com/v1/artists/1l7ZsJRRS8wlW3WfJfPfNS,0.755,0.827,-6.803,0.114,0.0671,0.0,0.329,0.797,142.122
2269,5cdcc160e77ddf1a8fa6cfba,Le chant de l'exilé,Mystik,france,222160,https://api.spotify.com/v1/tracks/5SteThTPwFkssBFVBLfKc4,5SteThTPwFkssBFVBLfKc4,Le fruit défendu,41,https://api.spotify.com/v1/albums/14bryAJq0q3oVmlwCbBaaP,https://api.spotify.com/v1/artists/5x8YMWd2tIBdDzuIJM6WFi,0.585,0.606,-10.059,0.231,0.282,0.0,0.253,0.465,176.881
2270,5cdcc160e77ddf1a8fa6cfbb,Tonton Du Bled,113 Clan,france,294200,https://api.spotify.com/v1/tracks/4kGC7mPMcnXkCYxHztN5iu,4kGC7mPMcnXkCYxHztN5iu,Tonton Du Bled,0,https://api.spotify.com/v1/albums/2h7HOpHtKlVmjPZuisCCO7,https://api.spotify.com/v1/artists/3pOdeuWpi2nhZS3np3EupA,0.721,0.706,-5.409,0.152,0.649,0.0,0.257,0.749,92.037
2271,5cdcc160e77ddf1a8fa6cfbc,Nu Rock,Bloodhound Gang,france,259506,https://api.spotify.com/v1/tracks/2qONptRzQM0D3BGOgAsapI,2qONptRzQM0D3BGOgAsapI,The Bad Touch,49,https://api.spotify.com/v1/albums/5QtJ3fjPxB8yFMVAjJ3mA5,https://api.spotify.com/v1/artists/6nDLku5uL3ou60kvCGZorh,0.818,0.688,-7.083,0.0379,0.00209,0.0541,0.282,0.971,122.983
2272,5cdcc160e77ddf1a8fa6cfbd,Get It On...Tonite,Montell Jordan,france,276224,https://api.spotify.com/v1/tracks/5iKYZAcAchghry6h8Iu5IL,5iKYZAcAchghry6h8Iu5IL,Get It On Tonite,7,https://api.spotify.com/v1/albums/37NzUuSoEWf1a2nKWcRHv4,https://api.spotify.com/v1/artists/0iVrCROxeyon7MZUW3MfzT,0.813,0.487,-9.78,0.0783,0.235,7.59e-05,0.0928,0.873,99.0
2273,5cdcc160e77ddf1a8fa6cfbe,Millésimes,Pascal Obispo,france,265786,https://api.spotify.com/v1/tracks/3f0hwRtBDyzfVMShshwLHi,3f0hwRtBDyzfVMShshwLHi,L'important c'est d'aimer,33,https://api.spotify.com/v1/albums/0RpObvSjHZ3KNSRlxFhjca,https://api.spotify.com/v1/artists/6XPs6CAjfdxIFrVVUFRrAS,0.515,0.637,-7.69,0.0284,0.0356,0.0,0.111,0.323,139.837
2274,5cdcc160e77ddf1a8fa6cfbf,The Best Of,Sash!,france,216920,https://api.spotify.com/v1/tracks/70tRKDqSeoaUBv3V8QdSt0,70tRKDqSeoaUBv3V8QdSt0,Adelante,1,https://api.spotify.com/v1/albums/4uFoc85p2faoThu5sIL4tE,https://api.spotify.com/v1/artists/5XTxV2ifoYkmNb13Gb6cKz,0.676,0.988,-4.4,0.187,0.0384,0.00975,0.328,0.647,135.999
2275,5cdcc160e77ddf1a8fa6cfc0,Juste avant,Patrick Bruel,france,259866,https://api.spotify.com/v1/tracks/3Uu1XMkoGYek06nWyHWMvl,3Uu1XMkoGYek06nWyHWMvl,Pour la vie,39,https://api.spotify.com/v1/albums/7635orjk9y4u1Znb7K7Tvv,https://api.spotify.com/v1/artists/0vmrFTWCwK3gFGDzeUzeMg,0.267,0.649,-8.939,0.0594,0.527,0.000299,0.0804,0.155,97.72
2276,5cdcc160e77ddf1a8fa6cfc1,The Essential Mariah Carey,Mariah Carey,france,257626,https://api.spotify.com/v1/tracks/3gDKqIgFvZmRkXEBLO9MOC,3gDKqIgFvZmRkXEBLO9MOC,Thank God I Found You,0,https://api.spotify.com/v1/albums/1W8aUO6PU36xaMcL8Mqmo9,https://api.spotify.com/v1/artists/4iHNK0tOyZPYnBU7nGAgpQ,0.493,0.466,-8.499,0.0334,0.603,0.0,0.103,0.152,129.756
